ID_CLIENTE,SAFRA_REF,INADIMPLENTE
4210463673385510745,2021-10,0.15%
1951407691087813358,2021-09,1.86%
1951407691087813358,2021-09,0.43%
1951407691087813358,2021-10,4.62%
7451017400765373278,2021-09,0.78%
7451017400765373278,2021-10,1.58%
6795467882769787169,2021-09,1.00%
6795467882769787169,2021-10,1.31%
6795467882769787169,2021-10,1.82%
2347028805684088098,2021-09,0.25%
2347028805684088098,2021-09,0.59%
2347028805684088098,2021-10,0.32%
2347028805684088098,2021-10,0.32%
2900002014851776114,2021-09,0.76%
2900002014851776114,2021-10,0.53%
2900002014851776114,2021-10,0.53%
2900002014851776114,2021-10,1.49%
1698828605814171242,2021-09,0.05%
1698828605814171242,2021-10,0.19%
1698828605814171242,2021-10,0.23%
1698828605814171242,2021-10,0.19%
5893903674205161232,2021-09,0.95%
4862285428951244424,2021-09,0.71%
4862285428951244424,2021-09,0.71%
4862285428951244424,2021-09,0.42%
4862285428951244424,2021-10,0.14%
4862285428951244424,2021-10,0.29%
4862285428951244424,2021-10,0.14%
4862285428951244424,2021-10,0.19%
5606267905834401873,2021-09,0.22%
5606267905834401873,2021-09,0.20%
5606267905834401873,2021-10,0.23%
4982042089827666585,2021-09,58.44%
8854680481766219396,2021-09,58.53%
8854680481766219396,2021-10,27.75%
8854680481766219396,2021-10,24.06%
6204723742351094322,2021-09,0.44%
6204723742351094322,2021-10,0.54%
6204723742351094322,2021-10,0.45%
3713742318997880410,2021-09,2.85%
3713742318997880410,2021-10,1.09%
3713742318997880410,2021-10,7.49%
1106971614386004604,2021-09,0.08%
1368430815953333691,2021-09,2.86%
1368430815953333691,2021-10,1.07%
1368430815953333691,2021-10,0.92%
662944582644865942,2021-09,39.43%
662944582644865942,2021-10,55.48%
940214356651040716,2021-09,1.18%
3192341047315717823,2021-09,2.24%
5198904647759787695,2021-09,0.78%
5198904647759787695,2021-09,0.78%
4898797487317475277,2021-09,0.19%
7200509200540839533,2021-09,0.43%
7200509200540839533,2021-10,0.26%
7200509200540839533,2021-10,0.30%
7200509200540839533,2021-10,0.25%
7492389223353246125,2021-09,0.51%
287529573188507001,2021-09,0.21%
7395696797140470088,2021-09,6.20%
7395696797140470088,2021-10,1.99%
6532139198609901627,2021-09,0.90%
6532139198609901627,2021-10,2.49%
8255085612985072878,2021-09,6.62%
8255085612985072878,2021-10,9.42%
8255085612985072878,2021-10,9.42%
4675067298171588603,2021-09,0.62%
4675067298171588603,2021-10,0.58%
4675067298171588603,2021-10,0.58%
4675067298171588603,2021-10,0.88%
7968118679747232249,2021-09,2.28%
7968118679747232249,2021-10,16.11%
7968118679747232249,2021-10,4.40%
3472934456083131714,2021-09,0.24%
3156852928909455203,2021-09,0.42%
3156852928909455203,2021-10,1.51%
3156852928909455203,2021-10,1.52%
3156852928909455203,2021-10,0.78%
6486277549325701534,2021-09,5.14%
6486277549325701534,2021-09,5.14%
6486277549325701534,2021-10,7.17%
6486277549325701534,2021-10,4.85%
6486277549325701534,2021-10,4.85%
1003144834589372198,2021-09,1.46%
1003144834589372198,2021-09,1.35%
1003144834589372198,2021-10,0.63%
1003144834589372198,2021-10,1.04%
1003144834589372198,2021-10,1.30%
1003144834589372198,2021-10,1.15%
1003144834589372198,2021-10,1.08%
410843023337872279,2021-09,5.00%
410843023337872279,2021-10,47.07%
410843023337872279,2021-10,4.84%
410843023337872279,2021-10,1.56%
1430896989654626045,2021-09,4.21%
6394935036014530592,2021-09,7.83%
6394935036014530592,2021-10,4.30%
6394935036014530592,2021-10,6.27%
6394935036014530592,2021-10,9.66%
6394935036014530592,2021-10,7.04%
6394935036014530592,2021-10,7.04%
5795100045494475994,2021-09,0.33%
7818340804682162328,2021-09,6.28%
7818340804682162328,2021-10,21.52%
5271966906483787417,2021-09,0.19%
5383359512938607117,2021-09,0.66%
798425422240919854,2021-09,1.71%
798425422240919854,2021-10,0.46%
798425422240919854,2021-10,0.81%
3685376304786338340,2021-09,1.39%
3965955331400146488,2021-09,1.47%
7442192566700924647,2021-09,0.20%
7442192566700924647,2021-10,0.04%
7442192566700924647,2021-10,0.03%
7442192566700924647,2021-10,0.10%
7442192566700924647,2021-10,0.07%
7442192566700924647,2021-10,0.25%
7442192566700924647,2021-10,0.07%
2988042199057874759,2021-09,0.37%
2988042199057874759,2021-09,0.83%
2988042199057874759,2021-10,1.23%
2988042199057874759,2021-10,0.37%
521351744568531135,2021-09,1.93%
521351744568531135,2021-10,1.74%
6462952350255736003,2021-09,3.48%
6462952350255736003,2021-10,3.89%
8245393384938410770,2021-09,0.67%
8245393384938410770,2021-10,0.57%
8245393384938410770,2021-10,0.35%
8245393384938410770,2021-10,0.31%
8245393384938410770,2021-10,0.47%
7889351655716537527,2021-10,15.18%
1617695035450525647,2021-10,0.18%
1617695035450525647,2021-10,16.67%
1617695035450525647,2021-10,0.15%
1617695035450525647,2021-10,0.15%
4935929591787890253,2021-10,1.77%
4935929591787890253,2021-10,9.88%
6337915293429442229,2021-10,11.39%
2088532321693492263,2021-10,0.99%
5477900120643078645,2021-10,0.64%
5477900120643078645,2021-10,0.64%
2209806355660046187,2021-10,1.02%
2209806355660046187,2021-10,0.96%
1661240395903230676,2021-10,0.22%
1661240395903230676,2021-10,0.22%
3682570285558758138,2021-10,1.52%
1998941557906036376,2021-10,14.74%
1998941557906036376,2021-10,29.78%
1998941557906036376,2021-10,20.08%
2290083177086946553,2021-10,1.97%
2290083177086946553,2021-10,2.03%
2290083177086946553,2021-10,0.37%
3632378524835692731,2021-10,0.05%
3632378524835692731,2021-10,0.18%
6330043096034525408,2021-10,1.27%
6330043096034525408,2021-10,0.90%
6330043096034525408,2021-10,0.78%
6330043096034525408,2021-10,69.08%
6330043096034525408,2021-10,0.51%
6330043096034525408,2021-10,19.65%
6330043096034525408,2021-10,0.51%
6330043096034525408,2021-10,0.75%
1235244772550233980,2021-10,0.54%
7176848230239877915,2021-10,0.19%
7176848230239877915,2021-10,0.19%
7176848230239877915,2021-10,0.26%
4110562609148185966,2021-10,11.51%
8733525963966339207,2021-10,2.52%
5029701292539093910,2021-10,1.83%
5029701292539093910,2021-10,2.40%
1115703227712697214,2021-10,1.51%
1115703227712697214,2021-10,2.27%
1115703227712697214,2021-10,1.51%
1115703227712697214,2021-10,1.53%
8843432852270832388,2021-10,1.34%
8843432852270832388,2021-10,23.75%
8464809590757561185,2021-10,1.66%
8464809590757561185,2021-10,1.85%
6810366761249506182,2021-10,3.92%
851897122328714307,2021-10,1.68%
6784879562354696650,2021-10,0.13%
6784879562354696650,2021-10,0.14%
93982185886107798,2021-10,1.73%
93982185886107798,2021-10,0.70%
121658372387044248,2021-10,0.93%
121658372387044248,2021-10,0.93%
121658372387044248,2021-10,2.66%
5931905128207886847,2021-10,2.52%
1953058402621337677,2021-10,3.61%
1953058402621337677,2021-10,15.68%
1953058402621337677,2021-10,15.68%
8090492548102964782,2021-10,1.55%
5735794880899687600,2021-10,0.96%
5735794880899687600,2021-10,0.96%
5735794880899687600,2021-10,0.88%
7828430488099134389,2021-10,0.28%
7828430488099134389,2021-10,0.25%
3156580765759568020,2021-10,2.96%
6643358471662528195,2021-10,0.05%
5489089370448387505,2021-10,94.29%
7719877724419004325,2021-10,0.12%
1069093308328204542,2021-10,0.10%
1069093308328204542,2021-10,0.10%
8292458529987016717,2021-10,0.20%
8918635099296971351,2021-10,2.61%
6547707428090179960,2021-10,2.93%
6547707428090179960,2021-10,2.68%
6547707428090179960,2021-10,1.14%
8248484932270772248,2021-10,7.73%
8248484932270772248,2021-10,9.02%
5752688018135006198,2021-10,4.14%
5752688018135006198,2021-10,0.17%
4641659186059167709,2021-10,4.79%
8400764778654490278,2021-10,18.34%
8400764778654490278,2021-10,1.40%
1036256411320325774,2021-10,1.07%
1036256411320325774,2021-10,0.13%
3660744270380078352,2021-10,97.36%
3660744270380078352,2021-10,17.01%
1273229638516517354,2021-10,2.07%
3571198145319411787,2021-10,1.89%
3161361581909316305,2021-10,11.26%
3161361581909316305,2021-10,2.22%
5855956854975734380,2021-10,2.31%
5855956854975734380,2021-10,0.92%
4556737702757145073,2021-10,25.65%
5799279645678609726,2021-10,0.20%
5732713959930509093,2021-10,2.42%
1002362614649347438,2021-10,0.58%
1002362614649347438,2021-10,0.57%
8163895533020293251,2021-10,92.10%
8163895533020293251,2021-10,38.87%
8163895533020293251,2021-10,59.00%
2768068015169423097,2021-10,0.80%
2768068015169423097,2021-10,0.80%
3195023578711095555,2021-10,4.88%
5369576709077493659,2021-10,1.66%
5369576709077493659,2021-10,5.07%
7665801401860589626,2021-10,6.82%
1028630885537616736,2021-10,17.46%
1028630885537616736,2021-10,3.58%
1269153452773908541,2021-10,0.20%
6100972975033180377,2021-10,3.53%
8080988579391900405,2021-10,5.55%
8080988579391900405,2021-10,5.55%
8080988579391900405,2021-10,2.19%
7719481195372677540,2021-10,0.80%
6012031176108922616,2021-10,0.45%
6012031176108922616,2021-10,1.42%
6012031176108922616,2021-10,0.38%
7501763663852779083,2021-10,2.20%
3118683330911759410,2021-10,0.53%
3118683330911759410,2021-10,1.57%
7779268298304613772,2021-10,1.19%
7779268298304613772,2021-10,0.79%
7779268298304613772,2021-10,1.57%
7779268298304613772,2021-10,1.54%
7779268298304613772,2021-10,0.52%
5303720405946805990,2021-10,0.62%
6521201759558790083,2021-10,1.33%
6521201759558790083,2021-10,0.84%
717981637594591016,2021-10,0.26%
2973474340148068982,2021-10,16.01%
8684964138237894839,2021-10,0.13%
3447213159487287154,2021-10,0.06%
3447213159487287154,2021-10,0.08%
5225029212547588718,2021-10,0.51%
2550506309527280168,2021-10,1.33%
2550506309527280168,2021-10,1.33%
5376084855227654309,2021-10,1.57%
5376084855227654309,2021-10,1.57%
4527499691197377217,2021-10,1.06%
8535586342375301953,2021-10,1.01%
5200455618694210402,2021-10,0.97%
7595945751692012281,2021-10,1.38%
3248432590399829766,2021-10,0.83%
9108733472015251498,2021-10,0.20%
9108733472015251498,2021-10,0.17%
7710364735942975505,2021-10,2.46%
6143250120040658989,2021-10,1.72%
3027683745465216663,2021-10,0.65%
5758033363847724111,2021-10,0.09%
5758033363847724111,2021-10,0.13%
5758033363847724111,2021-10,0.13%
5758033363847724111,2021-10,0.43%
6985631100944640910,2021-10,2.25%
8536980239903840341,2021-10,0.57%
7330131219998265639,2021-10,0.15%
8559143756893267192,2021-10,39.94%
5055200744384119654,2021-10,0.21%
3970610368027129821,2021-10,0.80%
66220087398241662,2021-10,3.23%
66220087398241662,2021-10,3.13%
2598475569074240783,2021-10,0.23%
4566920105008626302,2021-10,0.36%
4566920105008626302,2021-10,0.36%
8570963260597299378,2021-10,0.32%
8313765100460016738,2021-10,3.94%
8313765100460016738,2021-10,3.68%
8012945665375811304,2021-10,1.71%
5122095358293179297,2021-10,0.95%
670573866376512619,2021-10,0.50%
670573866376512619,2021-10,0.59%
4831939798545673038,2021-10,0.40%
1219954496802643881,2021-10,12.40%
2785178201607654410,2021-10,1.35%
4997308257850209705,2021-10,0.02%
6080407793834027692,2021-10,1.69%
922040072471333951,2021-10,39.58%
1874387298050692165,2021-10,1.58%
8991419601067014006,2021-10,0.93%
1748142500108801439,2021-10,2.11%
3275327267689584006,2021-10,2.92%
3275327267689584006,2021-10,2.92%
2208316821038817776,2021-10,5.99%
1963239178085807816,2021-10,0.29%
2467590416042313927,2021-10,1.74%
8480109508191086169,2021-10,0.70%
8480109508191086169,2021-10,1.66%
3536704882799524586,2021-10,0.33%
8398000036517692656,2021-10,16.72%
2003221759676247813,2021-10,3.93%
2322847438374159400,2021-10,1.45%
866011924076225884,2021-10,1.14%
4104959289203999917,2021-10,0.48%
5499433941404698208,2021-10,0.25%
8706851346184249504,2021-10,1.36%
1423952977138155129,2021-10,0.58%
3906045000005838812,2021-10,31.70%
8915958534285799867,2021-10,0.58%
8013668117699219722,2021-10,1.20%
4900073965147412482,2021-10,0.19%
2179772649873197365,2021-10,3.12%
6053752047545474051,2021-10,2.80%
6053752047545474051,2021-10,2.56%
6053752047545474051,2021-10,2.12%
6053752047545474051,2021-10,1.83%
6053752047545474051,2021-10,1.74%
6053752047545474051,2021-10,3.06%
6053752047545474051,2021-11,0.47%
6053752047545474051,2021-11,0.47%
6053752047545474051,2021-11,0.54%
6053752047545474051,2021-11,0.65%
6053752047545474051,2021-11,0.47%
6053752047545474051,2021-11,0.65%
6053752047545474051,2021-11,2.99%
6053752047545474051,2021-11,0.65%
2772135008486239291,2021-10,1.54%
2772135008486239291,2021-10,1.13%
7031913170099381454,2021-10,23.06%
7031913170099381454,2021-11,6.23%
5373371196946859811,2021-10,0.79%
5373371196946859811,2021-10,1.24%
5373371196946859811,2021-11,0.23%
5373371196946859811,2021-11,0.23%
5373371196946859811,2021-11,0.17%
2201150681962815877,2021-10,1.51%
2201150681962815877,2021-10,1.28%
2201150681962815877,2021-10,1.87%
2201150681962815877,2021-11,61.87%
2201150681962815877,2021-11,0.40%
2201150681962815877,2021-11,0.40%
4327694790333781288,2021-10,27.58%
4327694790333781288,2021-10,1.14%
4327694790333781288,2021-10,0.78%
4327694790333781288,2021-11,1.06%
4327694790333781288,2021-11,0.67%
7930644815080409701,2021-10,1.37%
5029701292539093910,2021-10,3.49%
5029701292539093910,2021-11,0.95%
5029701292539093910,2021-11,0.95%
5029701292539093910,2021-11,0.47%
6784879562354696650,2021-10,0.21%
6784879562354696650,2021-10,0.18%
6784879562354696650,2021-11,0.15%
6784879562354696650,2021-11,0.15%
1958660709350677213,2021-10,4.58%
1958660709350677213,2021-10,0.64%
1958660709350677213,2021-11,0.74%
7613717984547031729,2021-10,0.26%
7613717984547031729,2021-10,0.65%
7613717984547031729,2021-10,0.65%
7613717984547031729,2021-10,0.39%
7613717984547031729,2021-11,0.40%
7613717984547031729,2021-11,0.26%
7613717984547031729,2021-11,0.20%
7613717984547031729,2021-11,21.80%
7613717984547031729,2021-11,0.27%
7613717984547031729,2021-11,0.26%
5897410907783139228,2021-10,2.21%
5897410907783139228,2021-10,4.81%
5897410907783139228,2021-10,1.49%
5897410907783139228,2021-11,1.39%
5897410907783139228,2021-11,88.79%
5897410907783139228,2021-11,0.93%
5897410907783139228,2021-11,0.93%
6715993871935527857,2021-10,29.18%
5176940320835464459,2021-10,1.18%
5176940320835464459,2021-10,0.92%
5176940320835464459,2021-10,0.74%
5176940320835464459,2021-10,1.01%
5176940320835464459,2021-10,0.50%
5176940320835464459,2021-10,0.93%
5176940320835464459,2021-10,0.39%
5176940320835464459,2021-10,0.26%
5176940320835464459,2021-10,0.40%
5176940320835464459,2021-10,0.40%
5176940320835464459,2021-10,0.36%
5176940320835464459,2021-11,2.03%
5176940320835464459,2021-11,2.03%
5176940320835464459,2021-11,2.47%
5176940320835464459,2021-11,2.70%
5176940320835464459,2021-11,2.03%
5176940320835464459,2021-11,0.83%
5176940320835464459,2021-11,2.03%
5176940320835464459,2021-11,67.92%
5176940320835464459,2021-11,1.37%
5176940320835464459,2021-11,3.12%
5176940320835464459,2021-11,2.04%
5176940320835464459,2021-11,0.96%
2128970218770090704,2021-10,3.90%
2128970218770090704,2021-10,3.18%
2128970218770090704,2021-10,1.90%
1156053485989336481,2021-10,2.88%
1156053485989336481,2021-10,1.60%
1156053485989336481,2021-10,1.60%
1156053485989336481,2021-10,1.60%
1156053485989336481,2021-10,1.60%
1156053485989336481,2021-10,8.28%
1156053485989336481,2021-10,3.74%
1156053485989336481,2021-10,5.94%
1156053485989336481,2021-10,2.67%
1156053485989336481,2021-10,2.67%
1156053485989336481,2021-10,6.72%
1156053485989336481,2021-10,3.14%
1156053485989336481,2021-10,3.14%
1156053485989336481,2021-10,3.14%
1156053485989336481,2021-10,10.39%
1156053485989336481,2021-10,2.66%
1156053485989336481,2021-10,4.90%
1156053485989336481,2021-10,2.66%
1156053485989336481,2021-10,1.47%
1156053485989336481,2021-10,2.72%
1156053485989336481,2021-10,4.14%
1156053485989336481,2021-10,4.90%
1156053485989336481,2021-11,3.56%
1156053485989336481,2021-11,2.51%
1156053485989336481,2021-11,3.70%
1156053485989336481,2021-11,2.61%
1156053485989336481,2021-11,2.51%
1156053485989336481,2021-11,2.61%
1156053485989336481,2021-11,2.61%
1156053485989336481,2021-11,2.61%
1156053485989336481,2021-11,2.61%
1156053485989336481,2021-11,2.51%
1156053485989336481,2021-11,2.61%
1156053485989336481,2021-11,2.77%
1156053485989336481,2021-11,2.77%
1156053485989336481,2021-11,3.18%
1156053485989336481,2021-11,54.27%
1156053485989336481,2021-11,2.77%
1156053485989336481,2021-11,2.61%
1156053485989336481,2021-11,2.61%
1156053485989336481,2021-11,4.19%
1156053485989336481,2021-11,2.05%
1156053485989336481,2021-11,2.77%
1156053485989336481,2021-11,2.40%
1156053485989336481,2021-11,2.51%
1156053485989336481,2021-11,2.55%
1156053485989336481,2021-11,2.40%
3118152790263512426,2021-10,0.35%
3118152790263512426,2021-10,0.15%
3118152790263512426,2021-10,0.11%
3118152790263512426,2021-10,0.43%
3118152790263512426,2021-11,0.39%
3118152790263512426,2021-11,0.14%
3118152790263512426,2021-11,0.13%
3118152790263512426,2021-11,0.21%
2333404192508932057,2021-10,4.29%
2333404192508932057,2021-10,3.90%
2333404192508932057,2021-10,4.86%
2333404192508932057,2021-11,14.55%
984915269987074754,2021-10,0.16%
984915269987074754,2021-10,0.28%
984915269987074754,2021-10,0.19%
984915269987074754,2021-10,0.18%
984915269987074754,2021-11,16.15%
8015571584405428572,2021-10,0.54%
8015571584405428572,2021-11,0.51%
8529899700094903171,2021-10,0.56%
8529899700094903171,2021-10,3.11%
8529899700094903171,2021-10,1.14%
8529899700094903171,2021-10,1.06%
8529899700094903171,2021-10,1.68%
8529899700094903171,2021-10,0.58%
8529899700094903171,2021-10,0.85%
8529899700094903171,2021-10,0.58%
8529899700094903171,2021-10,0.85%
8529899700094903171,2021-11,0.38%
8529899700094903171,2021-11,0.69%
8529899700094903171,2021-11,0.69%
8529899700094903171,2021-11,0.69%
8529899700094903171,2021-11,0.59%
8529899700094903171,2021-11,0.69%
8529899700094903171,2021-11,0.59%
8529899700094903171,2021-11,0.69%
8529899700094903171,2021-11,0.69%
8529899700094903171,2021-11,0.69%
8529899700094903171,2021-11,0.63%
2119292203323657032,2021-10,0.49%
2119292203323657032,2021-10,0.24%
5462970244186515758,2021-10,2.33%
5462970244186515758,2021-10,0.98%
5462970244186515758,2021-10,4.33%
5462970244186515758,2021-10,0.50%
5462970244186515758,2021-10,2.02%
5462970244186515758,2021-10,0.73%
5462970244186515758,2021-10,0.97%
5462970244186515758,2021-11,0.71%
5462970244186515758,2021-11,19.58%
5462970244186515758,2021-11,0.34%
5462970244186515758,2021-11,0.70%
5462970244186515758,2021-11,0.30%
6964108750473070287,2021-10,0.64%
6964108750473070287,2021-10,1.78%
6964108750473070287,2021-10,3.32%
6964108750473070287,2021-10,1.49%
6964108750473070287,2021-10,2.48%
6964108750473070287,2021-10,2.48%
6964108750473070287,2021-10,2.48%
6964108750473070287,2021-10,2.48%
6964108750473070287,2021-10,1.16%
6964108750473070287,2021-10,0.45%
6964108750473070287,2021-10,16.44%
6964108750473070287,2021-10,16.44%
6964108750473070287,2021-11,0.39%
6964108750473070287,2021-11,0.70%
6964108750473070287,2021-11,0.25%
6964108750473070287,2021-11,0.70%
6964108750473070287,2021-11,0.39%
6964108750473070287,2021-11,10.00%
6964108750473070287,2021-11,10.00%
6964108750473070287,2021-11,0.70%
6964108750473070287,2021-11,10.00%
6964108750473070287,2021-11,0.39%
6964108750473070287,2021-11,0.94%
6964108750473070287,2021-11,0.39%
6964108750473070287,2021-11,0.94%
6964108750473070287,2021-11,0.39%
6964108750473070287,2021-11,0.39%
6964108750473070287,2021-11,0.39%
6964108750473070287,2021-11,0.70%
6964108750473070287,2021-11,0.27%
6964108750473070287,2021-11,0.47%
6828316696355015040,2021-10,9.83%
682352428813668634,2021-10,0.65%
682352428813668634,2021-10,1.23%
682352428813668634,2021-10,1.40%
682352428813668634,2021-10,0.67%
682352428813668634,2021-10,0.67%
682352428813668634,2021-11,0.20%
682352428813668634,2021-11,0.20%
682352428813668634,2021-11,0.20%
682352428813668634,2021-11,0.20%
682352428813668634,2021-11,0.20%
682352428813668634,2021-11,0.20%
682352428813668634,2021-11,0.48%
459290606780222306,2021-10,0.20%
459290606780222306,2021-10,0.12%
459290606780222306,2021-10,0.21%
459290606780222306,2021-10,0.16%
459290606780222306,2021-10,0.27%
459290606780222306,2021-10,0.14%
459290606780222306,2021-11,0.37%
459290606780222306,2021-11,0.25%
459290606780222306,2021-11,0.20%
459290606780222306,2021-11,0.26%
459290606780222306,2021-11,0.37%
1579681122696922043,2021-10,0.18%
5057726374207815794,2021-10,10.63%
1661240395903230676,2021-10,0.18%
1661240395903230676,2021-11,0.77%
1661240395903230676,2021-11,0.66%
1661240395903230676,2021-11,0.89%
1661240395903230676,2021-11,0.66%
1661240395903230676,2021-11,0.89%
1253437108265925705,2021-10,4.82%
1253437108265925705,2021-10,0.75%
1253437108265925705,2021-10,0.78%
1253437108265925705,2021-10,3.60%
1253437108265925705,2021-11,2.97%
1253437108265925705,2021-11,0.86%
4874157215501489741,2021-10,0.30%
4874157215501489741,2021-10,0.44%
4874157215501489741,2021-10,0.23%
4874157215501489741,2021-10,0.57%
4874157215501489741,2021-10,0.57%
4874157215501489741,2021-11,0.24%
4874157215501489741,2021-11,0.37%
3511416927745338332,2021-10,0.61%
3511416927745338332,2021-10,2.32%
3511416927745338332,2021-11,0.49%
2773493808492482979,2021-10,0.70%
2773493808492482979,2021-10,0.68%
7451017400765373278,2021-10,4.85%
7451017400765373278,2021-10,1.78%
7451017400765373278,2021-10,1.78%
7451017400765373278,2021-11,0.50%
7451017400765373278,2021-11,0.98%
7451017400765373278,2021-11,0.98%
170089315547146305,2021-10,0.27%
170089315547146305,2021-10,0.42%
170089315547146305,2021-10,0.46%
170089315547146305,2021-11,0.39%
170089315547146305,2021-11,0.36%
170089315547146305,2021-11,0.39%
7325545718770538459,2021-10,1.16%
7325545718770538459,2021-10,2.20%
7325545718770538459,2021-10,2.20%
7325545718770538459,2021-10,0.88%
7325545718770538459,2021-10,0.88%
7325545718770538459,2021-11,0.50%
7325545718770538459,2021-11,0.51%
7325545718770538459,2021-11,0.50%
7325545718770538459,2021-11,0.50%
7325545718770538459,2021-11,0.50%
7325545718770538459,2021-11,0.47%
7325545718770538459,2021-11,0.46%
4972567100282306577,2021-10,1.17%
4972567100282306577,2021-10,0.60%
4972567100282306577,2021-10,1.04%
4972567100282306577,2021-10,1.51%
4972567100282306577,2021-11,0.91%
4972567100282306577,2021-11,1.01%
175003104385133396,2021-10,0.38%
175003104385133396,2021-11,0.11%
7398738404146260251,2021-10,0.47%
7398738404146260251,2021-11,1.71%
2658946240987854807,2021-10,1.23%
2658946240987854807,2021-11,0.33%
2658946240987854807,2021-11,0.26%
2658946240987854807,2021-11,0.32%
2658946240987854807,2021-11,0.26%
326257359176916767,2021-10,0.38%
8785648114090695180,2021-10,0.19%
8785648114090695180,2021-11,0.20%
8785648114090695180,2021-11,0.20%
8784237149961904,2021-10,4.31%
8784237149961904,2021-10,14.39%
8784237149961904,2021-10,2.53%
8784237149961904,2021-10,31.18%
8784237149961904,2021-11,4.40%
8784237149961904,2021-11,1.13%
8784237149961904,2021-11,0.95%
8784237149961904,2021-11,4.40%
5694881483989656694,2021-10,0.36%
5694881483989656694,2021-10,0.27%
5694881483989656694,2021-11,3.92%
5694881483989656694,2021-11,3.18%
209314261782935157,2021-10,25.06%
8173830874846355280,2021-10,1.19%
8173830874846355280,2021-10,0.82%
8173830874846355280,2021-10,1.19%
8173830874846355280,2021-10,1.01%
8173830874846355280,2021-10,0.82%
8173830874846355280,2021-10,1.19%
8173830874846355280,2021-10,1.23%
8173830874846355280,2021-10,1.23%
8173830874846355280,2021-10,1.00%
8173830874846355280,2021-10,1.11%
8173830874846355280,2021-11,0.62%
8173830874846355280,2021-11,0.66%
8173830874846355280,2021-11,0.62%
8173830874846355280,2021-11,23.71%
8173830874846355280,2021-11,0.49%
8173830874846355280,2021-11,0.54%
8173830874846355280,2021-11,0.66%
8173830874846355280,2021-11,0.62%
8173830874846355280,2021-11,0.56%
8173830874846355280,2021-11,0.66%
8173830874846355280,2021-11,0.49%
8173830874846355280,2021-11,0.62%
8173830874846355280,2021-11,0.44%
8173830874846355280,2021-11,0.52%
8173830874846355280,2021-11,0.49%
8173830874846355280,2021-11,0.57%
3382624494518753363,2021-10,12.70%
3382624494518753363,2021-10,15.97%
3382624494518753363,2021-11,11.11%
3382624494518753363,2021-11,10.45%
3382624494518753363,2021-11,8.35%
5082813456193598086,2021-10,0.87%
5082813456193598086,2021-10,4.79%
5082813456193598086,2021-10,3.41%
3279078057358159966,2021-10,1.40%
4334472256949955221,2021-10,0.15%
4334472256949955221,2021-10,0.16%
4334472256949955221,2021-10,0.12%
4334472256949955221,2021-10,0.10%
4334472256949955221,2021-11,12.46%
4334472256949955221,2021-11,0.52%
4347826483121154490,2021-10,0.09%
4347826483121154490,2021-10,1.01%
4347826483121154490,2021-10,0.88%
4347826483121154490,2021-10,0.11%
4347826483121154490,2021-11,0.16%
4347826483121154490,2021-11,0.16%
4347826483121154490,2021-11,0.10%
4347826483121154490,2021-11,0.16%
4347826483121154490,2021-11,0.16%
819552547620904652,2021-10,3.75%
819552547620904652,2021-10,1.42%
819552547620904652,2021-10,3.41%
819552547620904652,2021-10,1.42%
819552547620904652,2021-11,4.57%
8596605705893456305,2021-10,2.88%
8596605705893456305,2021-10,3.18%
8596605705893456305,2021-10,4.98%
8596605705893456305,2021-11,1.95%
8596605705893456305,2021-11,0.73%
8919892162361650175,2021-10,3.87%
8919892162361650175,2021-10,2.45%
8919892162361650175,2021-10,2.84%
8919892162361650175,2021-11,3.72%
8919892162361650175,2021-11,3.72%
2033394215069562776,2021-10,3.36%
2033394215069562776,2021-10,5.37%
2033394215069562776,2021-11,0.68%
2033394215069562776,2021-11,0.78%
2033394215069562776,2021-11,1.05%
1069093308328204542,2021-10,0.09%
1069093308328204542,2021-10,0.08%
2451708306555441014,2021-10,0.37%
2451708306555441014,2021-11,0.39%
1366416810235233769,2021-10,0.29%
1366416810235233769,2021-10,1.35%
1366416810235233769,2021-10,0.11%
1366416810235233769,2021-11,1.21%
1366416810235233769,2021-11,0.51%
2302464746243069589,2021-10,2.43%
2302464746243069589,2021-10,2.24%
2302464746243069589,2021-11,0.84%
4850722092974676955,2021-10,0.26%
6367769402148499693,2021-10,0.59%
6367769402148499693,2021-10,0.80%
6367769402148499693,2021-11,0.18%
4935929591787890253,2021-10,2.69%
4935929591787890253,2021-10,0.76%
4935929591787890253,2021-11,0.69%
4935929591787890253,2021-11,0.80%
314309872114206760,2021-10,62.61%
5369576709077493659,2021-10,1.57%
5369576709077493659,2021-10,4.12%
5369576709077493659,2021-11,24.50%
5369576709077493659,2021-11,3.19%
5369576709077493659,2021-11,0.76%
5810778736737569699,2021-10,4.43%
5810778736737569699,2021-10,5.57%
5810778736737569699,2021-11,5.67%
5810778736737569699,2021-11,9.29%
1551531256789550891,2021-10,0.72%
1551531256789550891,2021-10,1.05%
1551531256789550891,2021-11,0.50%
2083323809219952960,2021-10,0.59%
2083323809219952960,2021-10,0.38%
2083323809219952960,2021-10,1.12%
2083323809219952960,2021-10,0.52%
2083323809219952960,2021-11,0.09%
2083323809219952960,2021-11,0.11%
2083323809219952960,2021-11,0.09%
2083323809219952960,2021-11,0.08%
1292049196559782171,2021-10,1.68%
1292049196559782171,2021-10,1.64%
1292049196559782171,2021-10,1.64%
1292049196559782171,2021-10,1.64%
1292049196559782171,2021-10,1.49%
1292049196559782171,2021-10,1.99%
1292049196559782171,2021-11,1.52%
1292049196559782171,2021-11,1.52%
